Date,Region,Sales_Rep,Product,Category,Quantity,Unit_Price,Discount,Revenue,Returned,Channel
2024-06-13,East,Henry Lopez,Accessory Pack,Accessories,9,49.99,0.05,427.41,No,Online
2024-06-13,South,Emma Brown,Starter Bundle,Bundle,3,89.99,0.15,229.47,No,Online
2024-06-13,East,Henry Lopez,DataKit Pro,Software,11,199.99,0.15,1869.91,No,Online
2024-06-14,West,Jack Taylor,ProSuite X1,Software,2,299.99,0,599.98,No,Direct
2024-06-15,East,Grace Kim,Starter Bundle,Bundle,3,89.99,0.05,256.47,No,Online
2024-06-15,South,Emma Brown,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2024-06-15,South,David Lee,Starter Bundle,Bundle,2,89.99,0,179.98,No,Online
2024-06-15,South,Frank Davis,DataKit Pro,Software,12,199.99,0,2399.88,No,Online
2024-06-15,East,Grace Kim,CoreLink 200,Hardware,14,149.99,0.15,1784.88,Yes,Direct
2024-06-16,East,Isla Moore,Accessory Pack,Accessories,5,49.99,0.05,237.45,No,Online
2024-06-16,South,David Lee,Starter Bundle,Bundle,1,89.99,0.1,80.99,No,Retail
2024-06-16,North,Alice Johnson,DataKit Pro,Software,15,199.99,0,2999.85,No,Retail
2024-06-17,West,Liam Clark,CoreLink 200,Hardware,1,149.99,0,149.99,No,Retail
2024-06-17,South,Emma Brown,Accessory Pack,Accessories,7,49.99,0,349.93,No,Online
2024-06-17,East,Grace Kim,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Online
2024-06-18,East,Henry Lopez,ProSuite X1,Software,8,299.99,0.1,2159.93,No,Retail
2024-06-19,West,Karen Hall,DataKit Pro,Software,6,199.99,0.1,1079.95,No,Direct
2024-06-19,East,Grace Kim,CoreLink 200,Hardware,1,149.99,0.15,127.49,No,Online
2024-06-20,West,Jack Taylor,ProSuite X1,Software,11,299.99,0,3299.89,No,Direct
2024-06-20,South,Frank Davis,DataKit Pro,Software,12,199.99,0.15,2039.9,No,Direct
2024-06-20,East,Grace Kim,Accessory Pack,Accessories,2,49.99,0.1,89.98,No,Retail
2024-06-21,West,Liam Clark,ProSuite X1,Software,6,299.99,0.15,1529.95,No,Direct
2024-06-21,West,Karen Hall,CoreLink 200,Hardware,7,149.99,0.1,944.94,No,Online
2024-06-22,South,Emma Brown,ProSuite X1,Software,8,299.99,0.05,2279.92,No,Retail
2024-06-23,East,Henry Lopez,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Retail
2024-06-23,South,Emma Brown,CoreLink 200,Hardware,11,149.99,0.05,1567.4,No,Retail
2024-06-24,East,Isla Moore,Starter Bundle,Bundle,20,89.99,0.05,1709.81,No,Retail
2024-06-24,North,Carol White,Starter Bundle,Bundle,6,89.99,0.15,458.95,No,Direct
2024-06-24,East,Henry Lopez,Starter Bundle,Bundle,5,89.99,0.1,404.95,No,Online
2024-06-25,North,Carol White,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Online
2024-06-25,South,Frank Davis,DataKit Pro,Software,1,199.99,0,199.99,No,Retail
2024-06-25,North,Carol White,CoreLink 200,Hardware,1,149.99,0.1,134.99,No,Online
2024-06-26,East,Isla Moore,CoreLink 200,Hardware,1,149.99,0.1,134.99,No,Direct
2024-06-27,South,David Lee,Accessory Pack,Accessories,3,49.99,0,149.97,No,Online
2024-06-27,West,Liam Clark,ProSuite X1,Software,4,299.99,0.15,1019.97,No,Online
2024-06-27,North,Bob Smith,Starter Bundle,Bundle,9,89.99,0.15,688.42,No,Direct
2024-06-27,North,Carol White,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Direct
2024-06-28,North,Alice Johnson,DataKit Pro,Software,17,199.99,0.05,3229.84,No,Direct
2024-06-28,West,Jack Taylor,DataKit Pro,Software,3,199.99,0.1,539.97,No,Direct
2024-06-28,West,Liam Clark,DataKit Pro,Software,10,199.99,0,1999.9,No,Online
2024-06-29,East,Henry Lopez,ProSuite X1,Software,9,299.99,0,2699.91,No,Online
2024-06-29,East,Henry Lopez,DataKit Pro,Software,4,199.99,0.05,759.96,No,Retail
2024-06-29,East,Henry Lopez,DataKit Pro,Software,13,199.99,0,2599.87,No,Direct
2024-06-30,South,Emma Brown,Starter Bundle,Bundle,7,89.99,0,629.93,No,Direct
2024-06-30,North,Carol White,ProSuite X1,Software,7,299.99,0.15,1784.94,No,Online
2024-06-30,East,Grace Kim,ProSuite X1,Software,13,299.99,0.05,3704.88,No,Retail
2024-06-30,South,Emma Brown,ProSuite X1,Software,5,299.99,0,1499.95,No,Retail
2024-06-30,West,Liam Clark,Accessory Pack,Accessories,8,49.99,0.05,379.92,No,Direct
2024-06-30,North,Bob Smith,Starter Bundle,Bundle,2,89.99,0,179.98,No,Direct
2024-06-30,North,Alice Johnson,Accessory Pack,Accessories,12,49.99,0,599.88,No,Retail
2024-07-01,West,Jack Taylor,ProSuite X1,Software,6,299.99,0.15,1529.95,No,Retail
2024-07-02,West,Liam Clark,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Retail
2024-07-02,North,Carol White,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Direct
2024-07-02,South,Emma Brown,ProSuite X1,Software,5,299.99,0.1,1349.96,No,Online
2024-07-03,West,Jack Taylor,Starter Bundle,Bundle,6,89.99,0,539.94,No,Online
2024-07-03,East,Henry Lopez,Accessory Pack,Accessories,3,49.99,0,149.97,No,Direct
2024-07-03,North,Alice Johnson,Starter Bundle,Bundle,8,89.99,0,719.92,No,Direct
2024-07-03,West,Jack Taylor,Accessory Pack,Accessories,1,49.99,0,49.99,No,Retail
2024-07-04,West,Jack Taylor,DataKit Pro,Software,10,199.99,0.15,1699.91,No,Retail
2024-07-04,East,Grace Kim,Starter Bundle,Bundle,19,89.99,0.15,1453.34,No,Retail
2024-07-04,North,Carol White,ProSuite X1,Software,9,299.99,0,2699.91,No,Retail
2024-07-04,North,Alice Johnson,Starter Bundle,Bundle,19,89.99,0.1,1538.83,No,Retail
2024-07-05,West,Liam Clark,ProSuite X1,Software,17,299.99,0.05,4844.84,No,Retail
2024-07-05,South,David Lee,ProSuite X1,Software,8,299.99,0,2399.92,No,Retail
2024-07-05,East,Henry Lopez,DataKit Pro,Software,19,199.99,0.1,3419.83,No,Online
2024-07-06,North,Carol White,CoreLink 200,Hardware,16,149.99,0,2399.84,No,Retail
2024-07-06,South,Frank Davis,Accessory Pack,Accessories,15,49.99,0.15,637.37,No,Direct
2024-07-06,South,Emma Brown,Accessory Pack,Accessories,8,49.99,0,399.92,No,Direct
2024-07-06,East,Grace Kim,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Direct
2024-07-07,West,Jack Taylor,DataKit Pro,Software,1,199.99,0.05,189.99,No,Online
2024-07-08,North,Carol White,ProSuite X1,Software,8,299.99,0.15,2039.93,No,Retail
2024-07-08,East,Henry Lopez,ProSuite X1,Software,17,299.99,0.05,4844.84,No,Online
2024-07-08,South,David Lee,CoreLink 200,Hardware,17,149.99,0,2549.83,No,Online
2024-07-08,East,Grace Kim,Accessory Pack,Accessories,11,49.99,0,549.89,No,Direct
2024-07-09,North,Carol White,CoreLink 200,Hardware,2,149.99,0,299.98,No,Direct
2024-07-09,North,Carol White,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Online
2024-07-10,East,Isla Moore,Accessory Pack,Accessories,4,49.99,0,199.96,No,Online
2024-07-11,North,Bob Smith,Starter Bundle,Bundle,2,89.99,0.15,152.98,No,Retail
2024-07-11,East,Grace Kim,Accessory Pack,Accessories,14,49.99,0,699.86,Yes,Online
2024-07-11,North,Carol White,Starter Bundle,Bundle,17,89.99,0.1,1376.85,No,Direct
2024-07-12,East,Henry Lopez,ProSuite X1,Software,3,299.99,0,899.97,No,Retail
2024-07-12,East,Isla Moore,Starter Bundle,Bundle,9,89.99,0,809.91,No,Retail
2024-07-13,South,Emma Brown,DataKit Pro,Software,11,199.99,0,2199.89,No,Direct
2024-07-15,North,Alice Johnson,Starter Bundle,Bundle,17,89.99,0,1529.83,No,Direct
2024-07-15,East,Grace Kim,Starter Bundle,Bundle,18,89.99,0.05,1538.83,No,Online
2024-07-15,West,Karen Hall,ProSuite X1,Software,13,299.99,0.1,3509.88,No,Direct
2024-07-15,West,Liam Clark,ProSuite X1,Software,17,299.99,0,5099.83,No,Direct
2024-07-16,North,Carol White,ProSuite X1,Software,9,299.99,0.1,2429.92,No,Retail
2024-07-16,North,Alice Johnson,Accessory Pack,Accessories,20,49.99,0.15,849.83,No,Direct
2024-07-18,East,Grace Kim,CoreLink 200,Hardware,20,149.99,0.1,2699.82,No,Direct
2024-07-18,East,Grace Kim,Starter Bundle,Bundle,6,89.99,0,539.94,No,Retail
2024-07-18,East,Grace Kim,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2024-07-19,South,Emma Brown,DataKit Pro,Software,2,199.99,0,399.98,No,Online
2024-07-19,South,Emma Brown,CoreLink 200,Hardware,12,149.99,0.15,1529.9,No,Direct
2024-07-19,West,Jack Taylor,Starter Bundle,Bundle,13,89.99,0.15,994.39,No,Direct
2024-07-19,East,Grace Kim,DataKit Pro,Software,3,199.99,0,599.97,No,Online
2024-07-20,West,Karen Hall,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Direct
2024-07-20,North,Bob Smith,Starter Bundle,Bundle,16,89.99,0,1439.84,No,Direct
2024-07-21,East,Isla Moore,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Online
2024-07-22,South,Emma Brown,Accessory Pack,Accessories,14,49.99,0.05,664.87,No,Direct
2024-07-22,West,Karen Hall,ProSuite X1,Software,2,299.99,0,599.98,No,Direct
2024-07-23,West,Jack Taylor,DataKit Pro,Software,10,199.99,0,1999.9,No,Direct
2024-07-23,West,Jack Taylor,DataKit Pro,Software,5,199.99,0,999.95,No,Online
2024-07-23,East,Henry Lopez,DataKit Pro,Software,20,199.99,0.1,3599.82,No,Retail
2024-07-23,West,Karen Hall,Accessory Pack,Accessories,3,49.99,0.15,127.47,No,Direct
2024-07-24,East,Isla Moore,DataKit Pro,Software,16,199.99,0.05,3039.85,No,Direct
2024-07-24,East,Isla Moore,ProSuite X1,Software,5,299.99,0,1499.95,No,Direct
2024-07-25,East,Grace Kim,DataKit Pro,Software,20,199.99,0.1,3599.82,No,Online
2024-07-25,West,Liam Clark,ProSuite X1,Software,19,299.99,0,5699.81,No,Direct
2024-07-25,South,David Lee,Starter Bundle,Bundle,7,89.99,0,629.93,No,Online
2024-07-26,West,Liam Clark,CoreLink 200,Hardware,1,149.99,0.05,142.49,No,Online
2024-07-26,South,Frank Davis,Accessory Pack,Accessories,6,49.99,0.15,254.95,No,Online
2024-07-28,East,Isla Moore,Accessory Pack,Accessories,14,49.99,0.1,629.87,No,Online
2024-07-28,North,Alice Johnson,Starter Bundle,Bundle,14,89.99,0.05,1196.87,No,Direct
2024-07-29,West,Karen Hall,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Retail
2024-07-29,South,Frank Davis,Starter Bundle,Bundle,11,89.99,0,989.89,No,Online
2024-07-29,South,Frank Davis,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2024-07-30,West,Karen Hall,Starter Bundle,Bundle,4,89.99,0,359.96,No,Online
2024-07-30,North,Bob Smith,ProSuite X1,Software,13,299.99,0.15,3314.89,No,Online
2024-07-30,East,Henry Lopez,DataKit Pro,Software,9,199.99,0.15,1529.92,No,Retail
2024-07-31,North,Alice Johnson,Starter Bundle,Bundle,5,89.99,0.05,427.45,No,Retail
2024-07-31,North,Alice Johnson,CoreLink 200,Hardware,1,149.99,0,149.99,No,Direct
2024-07-31,East,Isla Moore,Accessory Pack,Accessories,8,49.99,0.05,379.92,No,Retail
2024-08-01,West,Karen Hall,ProSuite X1,Software,10,299.99,0.1,2699.91,No,Online
2024-08-02,West,Karen Hall,ProSuite X1,Software,2,299.99,0,599.98,No,Retail
2024-08-02,East,Henry Lopez,CoreLink 200,Hardware,6,149.99,0,899.94,No,Online
2024-08-02,East,Grace Kim,Starter Bundle,Bundle,5,89.99,0.05,427.45,No,Retail
2024-08-02,West,Liam Clark,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2024-08-03,West,Karen Hall,ProSuite X1,Software,3,299.99,0.15,764.97,No,Direct
2024-08-03,East,Henry Lopez,Starter Bundle,Bundle,6,89.99,0,539.94,No,Online
2024-08-03,East,Isla Moore,DataKit Pro,Software,6,199.99,0.15,1019.95,No,Direct
2024-08-03,South,Emma Brown,DataKit Pro,Software,9,199.99,0,1799.91,No,Retail
2024-08-03,West,Karen Hall,DataKit Pro,Software,12,199.99,0,2399.88,No,Retail
2024-08-03,South,David Lee,DataKit Pro,Software,2,199.99,0.15,339.98,No,Online
2024-08-03,West,Jack Taylor,ProSuite X1,Software,5,299.99,0,1499.95,No,Online
2024-08-03,West,Liam Clark,DataKit Pro,Software,13,199.99,0.05,2469.88,No,Direct
2024-08-03,South,David Lee,Starter Bundle,Bundle,9,89.99,0.05,769.41,No,Retail
2024-08-03,North,Alice Johnson,ProSuite X1,Software,19,299.99,0.1,5129.83,No,Direct
2024-08-04,South,David Lee,Accessory Pack,Accessories,13,49.99,0.05,617.38,No,Online
2024-08-04,West,Liam Clark,CoreLink 200,Hardware,4,149.99,0.1,539.96,No,Direct
2024-08-04,North,Alice Johnson,DataKit Pro,Software,11,199.99,0.1,1979.9,No,Direct
2024-08-04,East,Grace Kim,Starter Bundle,Bundle,15,89.99,0.15,1147.37,No,Online
2024-08-05,North,Carol White,ProSuite X1,Software,7,299.99,0.15,1784.94,No,Direct
2024-08-05,West,Jack Taylor,DataKit Pro,Software,16,199.99,0.15,2719.86,No,Direct
2024-08-05,North,Alice Johnson,Accessory Pack,Accessories,10,49.99,0,499.9,No,Online
2024-08-05,North,Carol White,Starter Bundle,Bundle,4,89.99,0.15,305.97,No,Direct
2024-08-05,South,Frank Davis,Accessory Pack,Accessories,12,49.99,0.05,569.89,No,Retail
2024-08-06,East,Isla Moore,CoreLink 200,Hardware,20,149.99,0.1,2699.82,No,Direct
2024-08-06,South,Frank Davis,CoreLink 200,Hardware,7,149.99,0.15,892.44,Yes,Direct
2024-08-07,West,Jack Taylor,Accessory Pack,Accessories,20,49.99,0,999.8,No,Direct
2024-08-07,South,Frank Davis,CoreLink 200,Hardware,2,149.99,0.1,269.98,Yes,Retail
2024-08-08,East,Isla Moore,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2024-08-08,South,Emma Brown,Accessory Pack,Accessories,16,49.99,0.1,719.86,No,Online
2024-08-08,West,Karen Hall,Accessory Pack,Accessories,6,49.99,0.1,269.95,No,Retail
2024-08-09,North,Bob Smith,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Retail
2024-08-09,South,Frank Davis,Starter Bundle,Bundle,17,89.99,0.15,1300.36,No,Retail
2024-08-10,South,Frank Davis,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Online
2024-08-10,West,Karen Hall,CoreLink 200,Hardware,5,149.99,0,749.95,No,Direct
2024-08-10,West,Jack Taylor,ProSuite X1,Software,17,299.99,0,5099.83,No,Online
2024-08-10,East,Henry Lopez,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2024-08-10,West,Liam Clark,DataKit Pro,Software,3,199.99,0.15,509.97,No,Retail
2024-08-10,North,Bob Smith,Starter Bundle,Bundle,1,89.99,0,89.99,No,Online
2024-08-11,North,Bob Smith,DataKit Pro,Software,14,199.99,0.1,2519.87,No,Online
2024-08-11,West,Liam Clark,Starter Bundle,Bundle,1,89.99,0.05,85.49,No,Direct
2024-08-12,South,Frank Davis,ProSuite X1,Software,20,299.99,0,5999.8,No,Online
2024-08-12,North,Carol White,DataKit Pro,Software,13,199.99,0.05,2469.88,No,Online
2024-08-13,East,Henry Lopez,ProSuite X1,Software,3,299.99,0,899.97,No,Retail
2024-08-13,South,David Lee,DataKit Pro,Software,7,199.99,0,1399.93,No,Online
2024-08-14,South,David Lee,Starter Bundle,Bundle,8,89.99,0,719.92,No,Direct
2024-08-14,South,Frank Davis,ProSuite X1,Software,19,299.99,0.05,5414.82,No,Direct
2024-08-14,North,Carol White,ProSuite X1,Software,13,299.99,0.15,3314.89,No,Retail
2024-08-14,East,Isla Moore,DataKit Pro,Software,11,199.99,0,2199.89,No,Retail
2024-08-14,West,Jack Taylor,DataKit Pro,Software,11,199.99,0,2199.89,No,Direct
2024-08-14,South,David Lee,Starter Bundle,Bundle,17,89.99,0.05,1453.34,No,Online
2024-08-14,West,Jack Taylor,Starter Bundle,Bundle,6,89.99,0.05,512.94,No,Direct
2024-08-14,West,Karen Hall,DataKit Pro,Software,20,199.99,0.05,3799.81,No,Online
2024-08-15,East,Grace Kim,ProSuite X1,Software,10,299.99,0,2999.9,No,Retail
2024-08-15,South,Emma Brown,CoreLink 200,Hardware,1,149.99,0,149.99,No,Online
2024-08-15,North,Alice Johnson,DataKit Pro,Software,4,199.99,0.05,759.96,No,Retail
2024-08-15,South,David Lee,Accessory Pack,Accessories,16,49.99,0.1,719.86,No,Direct
2024-08-16,East,Isla Moore,DataKit Pro,Software,3,199.99,0,599.97,No,Retail
2024-08-16,East,Grace Kim,Accessory Pack,Accessories,8,49.99,0,399.92,No,Retail
2024-08-16,West,Karen Hall,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Online
2024-08-17,North,Carol White,DataKit Pro,Software,13,199.99,0,2599.87,No,Online
2024-08-18,South,Emma Brown,CoreLink 200,Hardware,10,149.99,0.15,1274.91,No,Direct
2024-08-19,West,Karen Hall,ProSuite X1,Software,2,299.99,0,599.98,No,Online
2024-08-20,East,Grace Kim,ProSuite X1,Software,10,299.99,0.05,2849.9,No,Direct
2024-08-20,North,Bob Smith,Starter Bundle,Bundle,5,89.99,0.15,382.46,No,Retail
2024-08-20,North,Bob Smith,Accessory Pack,Accessories,20,49.99,0,999.8,No,Retail
2024-08-20,West,Jack Taylor,DataKit Pro,Software,11,199.99,0,2199.89,No,Retail
2024-08-21,North,Bob Smith,DataKit Pro,Software,1,199.99,0,199.99,No,Direct
2024-08-21,East,Henry Lopez,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2024-08-22,South,Emma Brown,Starter Bundle,Bundle,11,89.99,0.05,940.4,Yes,Retail
2024-08-22,East,Henry Lopez,Accessory Pack,Accessories,15,49.99,0,749.85,Yes,Online
2024-08-22,South,David Lee,CoreLink 200,Hardware,19,149.99,0.05,2707.32,No,Online
2024-08-23,South,Emma Brown,Accessory Pack,Accessories,17,49.99,0.05,807.34,No,Retail
2024-08-23,West,Jack Taylor,ProSuite X1,Software,2,299.99,0.15,509.98,No,Direct
2024-08-25,North,Bob Smith,Starter Bundle,Bundle,19,89.99,0.05,1624.32,No,Online
2024-08-27,South,Emma Brown,ProSuite X1,Software,9,299.99,0,2699.91,No,Direct
2024-08-27,West,Jack Taylor,Accessory Pack,Accessories,8,49.99,0.1,359.93,No,Retail
2024-08-27,South,Emma Brown,Starter Bundle,Bundle,11,89.99,0,989.89,No,Online
2024-08-28,West,Karen Hall,CoreLink 200,Hardware,1,149.99,0.15,127.49,No,Online
2024-08-28,West,Liam Clark,CoreLink 200,Hardware,4,149.99,0.15,509.97,No,Direct
2024-08-29,South,David Lee,Accessory Pack,Accessories,2,49.99,0.1,89.98,No,Online
2024-08-29,West,Liam Clark,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2024-08-29,East,Grace Kim,CoreLink 200,Hardware,14,149.99,0.1,1889.87,No,Online
2024-08-29,East,Henry Lopez,DataKit Pro,Software,4,199.99,0.05,759.96,No,Retail
2024-08-30,South,David Lee,DataKit Pro,Software,13,199.99,0.1,2339.88,No,Direct
2024-08-30,West,Jack Taylor,Starter Bundle,Bundle,16,89.99,0,1439.84,No,Direct
2024-08-31,East,Isla Moore,Accessory Pack,Accessories,16,49.99,0.1,719.86,No,Direct
2024-08-31,East,Henry Lopez,Accessory Pack,Accessories,1,49.99,0.05,47.49,No,Retail
2024-09-01,West,Karen Hall,ProSuite X1,Software,9,299.99,0.05,2564.91,No,Retail
2024-09-01,South,Frank Davis,Starter Bundle,Bundle,13,89.99,0,1169.87,No,Direct
2024-09-02,East,Isla Moore,ProSuite X1,Software,4,299.99,0,1199.96,No,Direct
2024-09-03,North,Alice Johnson,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Online
2024-09-03,North,Carol White,Accessory Pack,Accessories,10,49.99,0.05,474.91,No,Direct
2024-09-03,East,Isla Moore,Accessory Pack,Accessories,9,49.99,0,449.91,No,Direct
2024-09-03,North,Bob Smith,Starter Bundle,Bundle,10,89.99,0,899.9,No,Retail
2024-09-03,North,Bob Smith,DataKit Pro,Software,18,199.99,0,3599.82,No,Online
2024-09-04,East,Grace Kim,CoreLink 200,Hardware,5,149.99,0.15,637.46,No,Retail
2024-09-04,East,Henry Lopez,ProSuite X1,Software,10,299.99,0.05,2849.9,No,Online
2024-09-04,North,Carol White,Accessory Pack,Accessories,7,49.99,0,349.93,No,Online
2024-09-06,North,Carol White,Accessory Pack,Accessories,4,49.99,0,199.96,No,Online
2024-09-06,North,Alice Johnson,Accessory Pack,Accessories,9,49.99,0.1,404.92,No,Online
2024-09-06,East,Isla Moore,Starter Bundle,Bundle,5,89.99,0,449.95,No,Direct
2024-09-07,East,Isla Moore,ProSuite X1,Software,10,299.99,0,2999.9,No,Direct
2024-09-08,West,Jack Taylor,ProSuite X1,Software,12,299.99,0.1,3239.89,No,Direct
2024-09-08,South,David Lee,ProSuite X1,Software,3,299.99,0.15,764.97,No,Retail
2024-09-08,East,Grace Kim,DataKit Pro,Software,13,199.99,0.05,2469.88,No,Direct
2024-09-09,North,Bob Smith,CoreLink 200,Hardware,15,149.99,0.15,1912.37,No,Retail
2024-09-09,North,Carol White,Starter Bundle,Bundle,17,89.99,0.05,1453.34,No,Online
2024-09-09,North,Carol White,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Retail
2024-09-10,West,Liam Clark,CoreLink 200,Hardware,16,149.99,0.15,2039.86,No,Direct
2024-09-11,South,Frank Davis,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2024-09-11,East,Henry Lopez,Accessory Pack,Accessories,5,49.99,0,249.95,No,Direct
2024-09-11,South,Frank Davis,CoreLink 200,Hardware,19,149.99,0.05,2707.32,No,Direct
2024-09-11,South,Emma Brown,DataKit Pro,Software,11,199.99,0.05,2089.9,No,Direct
2024-09-11,East,Grace Kim,CoreLink 200,Hardware,7,149.99,0.1,944.94,No,Online
2024-09-11,East,Henry Lopez,ProSuite X1,Software,18,299.99,0,5399.82,No,Retail
2024-09-12,North,Bob Smith,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2024-09-12,West,Jack Taylor,CoreLink 200,Hardware,5,149.99,0.15,637.46,No,Online
2024-09-12,East,Henry Lopez,CoreLink 200,Hardware,11,149.99,0,1649.89,No,Retail
2024-09-13,North,Bob Smith,Starter Bundle,Bundle,13,89.99,0.05,1111.38,No,Online
2024-09-13,North,Bob Smith,DataKit Pro,Software,18,199.99,0,3599.82,No,Direct
2024-09-13,East,Henry Lopez,Accessory Pack,Accessories,2,49.99,0.05,94.98,No,Online
2024-09-13,North,Alice Johnson,CoreLink 200,Hardware,4,149.99,0.1,539.96,No,Online
2024-09-13,East,Grace Kim,DataKit Pro,Software,1,199.99,0,199.99,No,Direct
2024-09-13,East,Grace Kim,CoreLink 200,Hardware,16,149.99,0.05,2279.85,No,Direct
2024-09-14,West,Karen Hall,DataKit Pro,Software,13,199.99,0,2599.87,No,Online
2024-09-14,West,Karen Hall,DataKit Pro,Software,16,199.99,0.15,2719.86,No,Direct
2024-09-15,South,Frank Davis,Accessory Pack,Accessories,14,49.99,0,699.86,No,Online
2024-09-16,West,Jack Taylor,Accessory Pack,Accessories,5,49.99,0,249.95,No,Online
2024-09-16,North,Alice Johnson,Starter Bundle,Bundle,3,89.99,0.15,229.47,No,Direct
2024-09-17,North,Bob Smith,Starter Bundle,Bundle,19,89.99,0,1709.81,No,Retail
2024-09-17,South,Frank Davis,Starter Bundle,Bundle,15,89.99,0.15,1147.37,No,Direct
2024-09-17,East,Henry Lopez,Accessory Pack,Accessories,2,49.99,0.1,89.98,No,Online
2024-09-18,East,Henry Lopez,ProSuite X1,Software,1,299.99,0,299.99,No,Retail
2024-09-18,East,Isla Moore,Accessory Pack,Accessories,15,49.99,0.1,674.87,No,Direct
2024-09-18,West,Karen Hall,Starter Bundle,Bundle,18,89.99,0.1,1457.84,No,Online
2024-09-19,West,Jack Taylor,ProSuite X1,Software,16,299.99,0,4799.84,Yes,Online
2024-09-19,North,Bob Smith,Starter Bundle,Bundle,16,89.99,0.15,1223.86,No,Online
2024-09-19,North,Alice Johnson,Starter Bundle,Bundle,5,89.99,0,449.95,No,Online
2024-09-20,North,Carol White,CoreLink 200,Hardware,1,149.99,0,149.99,No,Retail
2024-09-20,East,Grace Kim,Accessory Pack,Accessories,6,49.99,0.05,284.94,No,Direct
2024-09-20,North,Bob Smith,Starter Bundle,Bundle,3,89.99,0,269.97,No,Online
2024-09-21,North,Carol White,Accessory Pack,Accessories,10,49.99,0.05,474.91,No,Online
2024-09-21,West,Karen Hall,Accessory Pack,Accessories,18,49.99,0.15,764.85,No,Retail
2024-09-21,West,Karen Hall,ProSuite X1,Software,3,299.99,0.15,764.97,No,Retail
2024-09-21,East,Grace Kim,Accessory Pack,Accessories,17,49.99,0,849.83,No,Direct
2024-09-22,West,Karen Hall,ProSuite X1,Software,12,299.99,0,3599.88,No,Online
2024-09-22,North,Alice Johnson,DataKit Pro,Software,11,199.99,0,2199.89,No,Retail
2024-09-23,East,Isla Moore,Accessory Pack,Accessories,20,49.99,0,999.8,No,Online
2024-09-25,East,Isla Moore,ProSuite X1,Software,2,299.99,0,599.98,No,Direct
2024-09-25,South,David Lee,Starter Bundle,Bundle,14,89.99,0.15,1070.88,No,Online
2024-09-25,South,Frank Davis,CoreLink 200,Hardware,12,149.99,0,1799.88,No,Online
2024-09-26,North,Bob Smith,Accessory Pack,Accessories,19,49.99,0.1,854.83,No,Retail
2024-09-26,South,Emma Brown,Accessory Pack,Accessories,5,49.99,0,249.95,No,Retail
2024-09-26,East,Isla Moore,DataKit Pro,Software,3,199.99,0.15,509.97,No,Direct
2024-09-26,West,Jack Taylor,DataKit Pro,Software,2,199.99,0.1,359.98,No,Online
2024-09-26,East,Isla Moore,DataKit Pro,Software,11,199.99,0.15,1869.91,No,Direct
2024-09-26,West,Jack Taylor,CoreLink 200,Hardware,5,149.99,0.05,712.45,No,Retail
2024-09-27,South,David Lee,DataKit Pro,Software,6,199.99,0.05,1139.94,Yes,Direct
2024-09-29,West,Jack Taylor,ProSuite X1,Software,16,299.99,0.1,4319.86,No,Direct
2024-09-29,West,Jack Taylor,CoreLink 200,Hardware,1,149.99,0,149.99,No,Direct
2024-09-29,West,Liam Clark,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Online
2024-09-30,North,Alice Johnson,ProSuite X1,Software,13,299.99,0,3899.87,No,Retail
2024-09-30,North,Carol White,ProSuite X1,Software,4,299.99,0.15,1019.97,No,Online
2024-09-30,East,Grace Kim,CoreLink 200,Hardware,15,149.99,0.1,2024.87,No,Online
2024-09-30,South,Emma Brown,ProSuite X1,Software,8,299.99,0,2399.92,No,Online
2024-09-30,West,Jack Taylor,ProSuite X1,Software,8,299.99,0,2399.92,No,Retail
2024-10-01,West,Liam Clark,Accessory Pack,Accessories,6,49.99,0,299.94,No,Direct
2024-10-01,West,Liam Clark,CoreLink 200,Hardware,13,149.99,0,1949.87,No,Online
2024-10-02,West,Liam Clark,Accessory Pack,Accessories,7,49.99,0.05,332.43,No,Retail
2024-10-02,West,Jack Taylor,ProSuite X1,Software,1,299.99,0,299.99,No,Retail
